,Data Set,Algorithm,Central Prototype,Data Dimension,Center Dimension,Fold,Module Number,GO Significance
0,salmonella_Liver,WGCNA,,,,3,3,682.444081515639
0,salmonella_Liver,WGCNA,,,,3,4,5044.501289027465
0,salmonella_Liver,WGCNA,,,,3,5,1621.9533628857766
0,salmonella_Liver,WGCNA,,,,3,6,1909.348657575763
0,salmonella_Liver,WGCNA,,,,3,7,1.6833364889417375
0,salmonella_Liver,WGCNA,,,,3,8,214.70298110233864
0,salmonella_Liver,WGCNA,,,,3,9,736.1088988484566
0,salmonella_Liver,WGCNA,,,,3,10,339.34930640455474
0,salmonella_Liver,WGCNA,,,,3,11,228.75455527137797
0,salmonella_Liver,WGCNA,,,,3,12,643.4199333800042
0,salmonella_Liver,WGCNA,,,,3,13,13.995336736760017
0,salmonella_Liver,WGCNA,,,,3,14,986.0755691207088
0,salmonella_Liver,WGCNA,,,,3,15,8.378087405874563
0,salmonella_Liver_tolerant,WGCNA,,,,3,0,2.166634138037516
0,salmonella_Liver_tolerant,WGCNA,,,,3,1,11.085700701005672
0,salmonella_Liver_tolerant,WGCNA,,,,3,2,1284.2447797043574
0,salmonella_Liver_tolerant,WGCNA,,,,3,3,376.0636485792412
0,salmonella_Liver_tolerant,WGCNA,,,,3,4,67.34938939033684
0,salmonella_Liver_tolerant,WGCNA,,,,3,5,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,3,6,5891.882316912575
0,salmonella_Liver_tolerant,WGCNA,,,,3,7,7228.324961867462
0,salmonella_Liver_tolerant,WGCNA,,,,3,8,10.290319826094732
0,salmonella_Liver_tolerant,WGCNA,,,,3,9,5.6442205021815175
0,salmonella_Liver_tolerant,WGCNA,,,,3,10,7.339608395256484
0,salmonella_Liver_tolerant,WGCNA,,,,3,11,212.7529900704775
0,salmonella_Liver_tolerant,WGCNA,,,,3,12,210.9445222305017
0,salmonella_Liver_tolerant,WGCNA,,,,3,13,3371.4725664226867
0,salmonella_Liver_tolerant,WGCNA,,,,3,14,531.6261246653186
0,salmonella_Liver_tolerant,WGCNA,,,,3,15,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,3,16,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,3,17,1.5891547544261857
0,salmonella_Liver_tolerant,WGCNA,,,,3,18,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,3,19,314.7999668621056
0,salmonella_Liver_tolerant,WGCNA,,,,3,20,17.93822795779572
0,salmonella_Liver_tolerant,WGCNA,,,,3,21,48.011887567737574
0,salmonella_Liver_tolerant,WGCNA,,,,3,22,217.73121463715844
0,salmonella_Liver_tolerant,WGCNA,,,,3,23,0.0
0,salmonella_Liver,WGCNA,,,,4,0,2970.3921439328196
0,salmonella_Liver,WGCNA,,,,4,1,1.969118361696645
0,salmonella_Liver,WGCNA,,,,4,2,5782.121636093096
0,salmonella_Liver,WGCNA,,,,4,3,3507.624207066269
0,salmonella_Liver,WGCNA,,,,4,4,665.8162150099246
0,salmonella_Liver,WGCNA,,,,4,5,4875.431986942976
0,salmonella_Liver,WGCNA,,,,4,6,2304.7245504347784
0,salmonella_Liver,WGCNA,,,,4,7,179.9337854492436
0,salmonella_Liver,WGCNA,,,,4,8,1025.6491925050746
0,salmonella_Liver,WGCNA,,,,4,9,360.4032387223725
0,salmonella_Liver,WGCNA,,,,4,10,16.726346770717
0,salmonella_Liver,WGCNA,,,,4,11,415.93430192957123
0,salmonella_Liver,WGCNA,,,,4,12,845.2710238844264
0,salmonella_Liver,WGCNA,,,,4,13,250.5214151520845
0,gse73072_hrv_48_64_control,WGCNA,,,,2,0,37509.03337901305
0,gse73072_hrv_48_64_control,WGCNA,,,,2,1,199.2573819429875
0,gse73072_hrv_48_64_control,WGCNA,,,,2,2,411.8600868741758
0,gse73072_hrv_48_64_control,WGCNA,,,,2,3,898.0300396787898
0,gse73072_hrv_48_64_control,WGCNA,,,,2,4,1831.5724202037163
0,gse73072_hrv_48_64_control,WGCNA,,,,2,5,2028.9712889001967
0,gse73072_hrv_48_64_control,WGCNA,,,,2,6,94.03080954395567
0,gse73072_hrv_48_64_control,WGCNA,,,,2,7,5010.093016529099
0,gse73072_hrv_48_64_control,WGCNA,,,,2,8,304.0922522829617
0,gse73072_hrv_48_64_control,WGCNA,,,,2,9,797.2329665314242
0,gse73072_hrv_48_64_control,WGCNA,,,,2,10,3686.132042024409
0,gse73072_hrv_48_64_control,WGCNA,,,,2,11,3315.7900166894433
0,salmonella_Liver_susceptible,WGCNA,,,,4,0,27.341776378694213
0,salmonella_Liver_susceptible,WGCNA,,,,4,1,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,4,2,12.352756742978903
0,salmonella_Liver_susceptible,WGCNA,,,,4,3,54.61267787203466
0,salmonella_Liver_susceptible,WGCNA,,,,4,4,3.134508773150553
0,salmonella_Liver_susceptible,WGCNA,,,,4,5,633.9091723133811
0,salmonella_Liver_susceptible,WGCNA,,,,4,6,46.75839916162829
0,salmonella_Liver_susceptible,WGCNA,,,,4,7,73.022840010826
0,salmonella_Liver_susceptible,WGCNA,,,,4,8,6798.836274470275
0,salmonella_Liver_susceptible,WGCNA,,,,4,9,84.6264608546002
0,salmonella_Liver_susceptible,WGCNA,,,,4,10,836.6976741229631
0,salmonella_Liver_susceptible,WGCNA,,,,4,11,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,4,12,3726.5086470180177
0,salmonella_Liver_susceptible,WGCNA,,,,4,13,498.30591810208534
0,salmonella_Liver_susceptible,WGCNA,,,,4,14,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,4,15,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,4,16,6.722069848691753
0,salmonella_Liver_susceptible,WGCNA,,,,4,17,19.595354021984463
0,salmonella_Liver_susceptible,WGCNA,,,,4,18,1175.9509270249744
0,salmonella_Liver_susceptible,WGCNA,,,,4,19,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,4,20,4.888553103849
0,salmonella_Liver_susceptible,WGCNA,,,,4,21,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,4,22,76.80339077863475
0,salmonella_Liver_susceptible,WGCNA,,,,4,23,425.66929780228566
0,salmonella_Liver_susceptible,WGCNA,,,,4,24,124.58844717655856
0,salmonella_Liver_susceptible,WGCNA,,,,4,25,22.30676954167879
0,salmonella_Liver_susceptible,WGCNA,,,,4,26,117.61591835648746
0,salmonella_Liver_susceptible,WGCNA,,,,4,27,8.10634694825665
0,salmonella_Liver_susceptible,WGCNA,,,,4,28,32.10011726980163
0,salmonella_Liver_tolerant,WGCNA,,,,0,0,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,0,1,3.59252819978306
0,salmonella_Liver_tolerant,WGCNA,,,,0,2,899.8616708034039
0,salmonella_Liver_tolerant,WGCNA,,,,0,3,364.6780896063406
0,salmonella_Liver_tolerant,WGCNA,,,,0,4,3.136833042463688
0,salmonella_Liver_tolerant,WGCNA,,,,0,5,7657.6458524736145
0,salmonella_Liver_tolerant,WGCNA,,,,0,6,6451.010185056954
0,salmonella_Liver_tolerant,WGCNA,,,,0,7,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,0,8,65.04210262370334
0,salmonella_Liver_tolerant,WGCNA,,,,0,9,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,0,10,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,0,11,139.96213611512997
0,salmonella_Liver_tolerant,WGCNA,,,,0,12,3220.3830771131757
0,salmonella_Liver_tolerant,WGCNA,,,,0,13,1.3114011167171666
0,salmonella_Liver_tolerant,WGCNA,,,,0,14,588.7064756367055
0,salmonella_Liver_tolerant,WGCNA,,,,0,15,0.0
0,salmonella_Liver_tolerant,WGCNA,,,,0,16,16.286413478006804
0,salmonella_Liver_tolerant,WGCNA,,,,0,17,183.3040982188763
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,0,270.1327265560107
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,1,52.88576882194566
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,2,541.3734299978175
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,3,13.775828931752665
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,4,193.80966435982657
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,5,619.3357575734879
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,6,3223.7848830638613
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,7,580.8296787524357
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,8,16.565605449747917
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,9,17.80568991514957
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,10,4259.29430102077
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,11,3741.447830243572
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,12,224.5644119868192
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,13,4622.098715019154
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,14,436.06651927660613
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,15,8590.877595717788
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,16,2953.6939781887513
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,17,274.81653532003486
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,18,127.22005047940075
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,19,1117.8761033790838
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,20,7.049727137818804
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,21,1989.7016843896433
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,22,1539.104244149901
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,23,843.7204566363773
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,24,534.6331712079943
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,25,1022.5676535343728
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,26,1.3940011630017524
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,27,67.09360026948102
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,28,112.77448220705361
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,29,2602.0238457256028
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,30,426.34255415637665
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,31,581.3241435666627
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,32,314.56143241446273
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,33,755.0169658255054
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,34,1396.044756753296
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,4,35,131.0547724683108
0,salmonella_Liver_susceptible,WGCNA,,,,1,0,20.960035473386476
0,salmonella_Liver_susceptible,WGCNA,,,,1,1,92.82766798455155
0,salmonella_Liver_susceptible,WGCNA,,,,1,2,4.219601438504319
0,salmonella_Liver_susceptible,WGCNA,,,,1,3,129.19983353631227
0,salmonella_Liver_susceptible,WGCNA,,,,1,4,5.914511050138207
0,salmonella_Liver_susceptible,WGCNA,,,,1,5,170.2995748448452
0,salmonella_Liver_susceptible,WGCNA,,,,1,6,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,1,7,274.982328285386
0,salmonella_Liver_susceptible,WGCNA,,,,1,8,188.41096095652102
0,salmonella_Liver_susceptible,WGCNA,,,,1,9,3050.2350374655925
0,salmonella_Liver_susceptible,WGCNA,,,,1,10,191.34390038378015
0,salmonella_Liver_susceptible,WGCNA,,,,1,11,5716.694535656488
0,salmonella_Liver_susceptible,WGCNA,,,,1,12,380.42882459008524
0,salmonella_Liver_susceptible,WGCNA,,,,1,13,1455.7698074107016
0,salmonella_Liver_susceptible,WGCNA,,,,1,14,140.8588062186997
0,salmonella_Liver_susceptible,WGCNA,,,,1,15,9.377995954522042
0,salmonella_Liver_susceptible,WGCNA,,,,1,16,604.1801259721929
0,salmonella_Liver_susceptible,WGCNA,,,,1,17,12.025697331919346
0,salmonella_Liver_susceptible,WGCNA,,,,1,18,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,1,19,54.02980332678446
0,salmonella_Liver_susceptible,WGCNA,,,,1,20,3.039022326202619
0,salmonella_Liver_susceptible,WGCNA,,,,1,21,3.5471693824520836
0,salmonella_Liver_susceptible,WGCNA,,,,1,22,42.86672938317125
0,salmonella_Liver_susceptible,WGCNA,,,,1,23,39.018863351477265
0,salmonella_Liver_susceptible,WGCNA,,,,1,24,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,1,25,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,1,26,669.7490282664563
0,salmonella_Liver_susceptible,WGCNA,,,,1,27,1.813802636486514
0,salmonella_Liver_susceptible,WGCNA,,,,1,28,1.553879594795904
0,salmonella_Liver_susceptible,WGCNA,,,,1,29,22.823715754577005
0,salmonella_Liver_susceptible,WGCNA,,,,1,30,3.29603521368945
0,salmonella_Liver_susceptible,WGCNA,,,,1,31,929.1712457850565
0,salmonella_Liver_susceptible,WGCNA,,,,1,32,5.679911859820323
0,salmonella_Liver,WGCNA,,,,0,0,685.5838511489864
0,salmonella_Liver,WGCNA,,,,0,1,3.391892384605012
0,salmonella_Liver,WGCNA,,,,0,2,1.6093006565538104
0,salmonella_Liver,WGCNA,,,,0,3,494.84809618689343
0,salmonella_Liver,WGCNA,,,,0,4,4079.518440345044
0,salmonella_Liver,WGCNA,,,,0,5,0.0
0,salmonella_Liver,WGCNA,,,,0,6,1.4097192076305156
0,salmonella_Liver,WGCNA,,,,0,7,1553.7900341077802
0,salmonella_Liver,WGCNA,,,,0,8,3788.5389035527846
0,salmonella_Liver,WGCNA,,,,0,9,535.0958013731312
0,salmonella_Liver,WGCNA,,,,0,10,380.9928154651151
0,salmonella_Liver,WGCNA,,,,0,11,130.72283974776212
0,salmonella_Liver,WGCNA,,,,0,12,820.9281076391028
0,salmonella_Liver,WGCNA,,,,0,13,1735.358837528588
0,salmonella_Liver,WGCNA,,,,0,14,0.0
0,salmonella_Liver,WGCNA,,,,0,15,68.3891574512139
0,salmonella_Liver,WGCNA,,,,0,16,0.0
0,salmonella_Liver,WGCNA,,,,0,17,423.72829654261454
0,salmonella_Liver,WGCNA,,,,0,18,4.565927141437378
0,salmonella_Liver,WGCNA,,,,0,19,8.543521979445794
0,salmonella_Liver,WGCNA,,,,0,20,3356.5233936379645
0,salmonella_Liver,WGCNA,,,,0,21,802.2738780044076
0,salmonella_Liver,WGCNA,,,,0,22,0.0
0,salmonella_Liver,WGCNA,,,,0,23,715.8361910970632
0,gse73072_hrv_48_64_control,WGCNA,,,,4,0,123.96579909603923
0,gse73072_hrv_48_64_control,WGCNA,,,,4,1,3631.481170036157
0,gse73072_hrv_48_64_control,WGCNA,,,,4,2,55.84821637050977
0,gse73072_hrv_48_64_control,WGCNA,,,,4,3,820.0496040345474
0,gse73072_hrv_48_64_control,WGCNA,,,,4,4,102.4850556736479
0,gse73072_hrv_48_64_control,WGCNA,,,,4,5,188.81736646613905
0,gse73072_hrv_48_64_control,WGCNA,,,,4,6,1347.6115663779542
0,gse73072_hrv_48_64_control,WGCNA,,,,4,7,7505.799254068413
0,gse73072_hrv_48_64_control,WGCNA,,,,4,8,405.9148617555476
0,gse73072_hrv_48_64_control,WGCNA,,,,4,9,13120.562356838585
0,gse73072_hrv_48_64_control,WGCNA,,,,4,10,5562.555050111179
0,gse73072_hrv_48_64_control,WGCNA,,,,4,11,70.9582685802781
0,gse73072_hrv_48_64_control,WGCNA,,,,4,12,801.9785106006907
0,gse73072_hrv_48_64_control,WGCNA,,,,4,13,1882.0659923604194
0,gse73072_hrv_48_64_control,WGCNA,,,,4,14,1010.5714067800806
0,gse73072_hrv_48_64_control,WGCNA,,,,4,15,1202.4029236957854
0,gse73072_hrv_48_64_control,WGCNA,,,,4,16,282.93994489936773
0,gse73072_hrv_48_64_control,WGCNA,,,,4,17,74.50693375813634
0,gse73072_hrv_48_64_control,WGCNA,,,,4,18,1.4270613221682769
0,gse73072_hrv_48_64_control,WGCNA,,,,4,19,2.2613758915420012
0,gse73072_hrv_48_64_control,WGCNA,,,,4,20,0.0
0,gse73072_hrv_48_64_control,WGCNA,,,,4,21,98.24409977321687
0,gse73072_hrv_48_64_control,WGCNA,,,,4,22,584.6723293231828
0,gse73072_hrv_48_64_control,WGCNA,,,,4,23,322.7554274234604
0,gse73072_hrv_48_64_control,WGCNA,,,,4,24,86.41336919430714
0,gse73072_hrv_48_64_control,WGCNA,,,,4,25,2600.762678011957
0,gse73072_hrv_48_64_control,WGCNA,,,,4,26,1085.1760576391596
0,gse73072_hrv_48_64_control,WGCNA,,,,4,27,136.81461102967103
0,gse73072_hrv_48_64_control,WGCNA,,,,4,28,121.38115862800655
0,gse73072_hrv_48_64_control,WGCNA,,,,4,29,25.7028413615154
0,gse73072_hrv_48_64_control,WGCNA,,,,4,30,1695.117359810859
0,gse73072_hrv_48_64_control,WGCNA,,,,4,31,1834.4070749751731
0,gse73072_hrv_48_64_control,WGCNA,,,,4,32,1284.989070034495
0,salmonella_Liver_susceptible,WGCNA,,,,2,0,9.686264574577967
0,salmonella_Liver_susceptible,WGCNA,,,,2,1,1314.9026623823338
0,salmonella_Liver_susceptible,WGCNA,,,,2,2,1.4260712212383717
0,salmonella_Liver_susceptible,WGCNA,,,,2,3,1.3206499117289228
0,salmonella_Liver_susceptible,WGCNA,,,,2,4,117.93823825165981
0,salmonella_Liver_susceptible,WGCNA,,,,2,5,23.754313169733212
0,salmonella_Liver_susceptible,WGCNA,,,,2,6,91.92106719820549
0,salmonella_Liver_susceptible,WGCNA,,,,2,7,148.75745397322476
0,salmonella_Liver_susceptible,WGCNA,,,,2,8,4.7335940594390005
0,salmonella_Liver_susceptible,WGCNA,,,,2,9,151.41372012578825
0,salmonella_Liver_susceptible,WGCNA,,,,2,10,369.01018907956274
0,salmonella_Liver_susceptible,WGCNA,,,,2,11,541.5702023603721
0,salmonella_Liver_susceptible,WGCNA,,,,2,12,5.6931892063736935
0,salmonella_Liver_susceptible,WGCNA,,,,2,13,621.3690472520633
0,salmonella_Liver_susceptible,WGCNA,,,,2,14,3.290111855195461
0,salmonella_Liver_susceptible,WGCNA,,,,2,15,2834.6331003919704
0,salmonella_Liver_susceptible,WGCNA,,,,2,16,476.32433474029557
0,salmonella_Liver_susceptible,WGCNA,,,,2,17,5.59060805714455
0,salmonella_Liver_susceptible,WGCNA,,,,2,18,2657.084825996965
0,salmonella_Liver_susceptible,WGCNA,,,,2,19,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,2,20,1010.8995351104614
0,salmonella_Liver_susceptible,WGCNA,,,,2,21,5.672328788555061
0,salmonella_Liver_susceptible,WGCNA,,,,2,22,10.05213146543836
0,salmonella_Liver_susceptible,WGCNA,,,,2,23,196.09010205185191
0,salmonella_Liver_susceptible,WGCNA,,,,2,24,9.24215692820745
0,salmonella_Liver_susceptible,WGCNA,,,,2,25,3040.763607247686
0,salmonella_Liver_susceptible,WGCNA,,,,2,26,179.437602940596
0,salmonella_Liver_susceptible,WGCNA,,,,2,27,37.375769022743164
0,salmonella_Liver_susceptible,WGCNA,,,,2,28,0.0
0,salmonella_Liver_susceptible,WGCNA,,,,2,29,391.661903641212
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,0,157.80776579307022
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,1,1824.0925306863185
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,2,359.1202771125841
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,3,0.0
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,4,147.7320542450883
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,5,314.8868107997689
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,6,1047.8959227406126
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,7,356.410131600478
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,8,1584.6527916392988
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,9,2.8515251573312796
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,10,974.6530127091836
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,11,11268.116867677236
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,12,3670.4329725824246
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,13,209.8814864995539
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,14,268.92005834545614
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,15,728.2274488127052
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,16,1115.8005322655938
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,17,307.5668337014377
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,18,113.05736024795418
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,19,129.9960191767267
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,20,2041.412398256461
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,21,636.9803501120585
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,22,29.286775446732467
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,23,1998.1936396168949
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,24,474.0950398348716
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,25,607.2249625757487
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,26,6370.4375058194055
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,27,46.76899260323043
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,28,3718.780290758263
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,29,703.0745283653952
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,30,32.19698988228367
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,31,3159.940517745912
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,32,1140.3260992132455
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,33,98.51169543794376
0,gse73072_hrv_48_64_shedder48_64,WGCNA,,,,0,34,28.92316130540138
